time,amplitude,sr,250.0
0.000000,-0.09250399
0.004000,-0.08612440
0.008000,-0.06220096
0.012000,-0.06060606
0.016000,-0.04784689
0.020000,-0.04465710
0.024000,-0.03349282
0.028000,-0.00797448
0.032000,0.03508772
0.036000,0.11642743
0.040000,0.23125997
0.044000,0.38915470
0.048000,0.55661882
0.052000,0.69696970
0.056000,0.77830941
0.060000,0.75438596
0.064000,0.64433812
0.068000,0.45933014
0.072000,0.25518341
0.076000,0.06379585
0.080000,-0.04306220
0.084000,-0.10845295
0.088000,-0.13397129
0.092000,-0.11802233
0.096000,-0.10845295
0.100000,-0.11642743
0.104000,-0.13556619
0.108000,-0.13875598
0.112000,-0.12440191
0.116000,-0.11961722
0.120000,-0.14194577
0.124000,-0.14992026
0.128000,-0.14035088
0.132000,-0.12121212
0.136000,-0.11642743
0.140000,-0.13078150
0.144000,-0.14354067
0.148000,-0.15311005
0.152000,-0.15311005
0.156000,-0.15470494
0.160000,-0.14513557
0.164000,-0.14992026
0.168000,-0.15789474
0.172000,-0.16905901
0.176000,-0.17065391
0.180000,-0.15948963
0.184000,-0.13397129
0.188000,-0.12759171
0.192000,-0.15151515
0.196000,-0.16746411
0.200000,-0.16267943
0.204000,-0.13556619
0.208000,-0.12280702
0.212000,-0.12918660
0.216000,-0.13556619
0.220000,-0.13237640
0.224000,-0.14354067
0.228000,-0.15789474
0.232000,-0.16267943
0.236000,-0.15789474
0.240000,-0.14513557
0.244000,-0.14194577
0.248000,-0.14992026
0.252000,-0.17862839
0.256000,-0.19936204
0.260000,-0.18500797
0.264000,-0.16267943
0.268000,-0.16267943
0.272000,-0.19138756
0.276000,-0.19457735
0.280000,-0.18660287
0.284000,-0.16427432
0.288000,-0.14194577
0.292000,-0.11323764
0.296000,-0.08771930
0.300000,-0.07655502
0.304000,-0.06698565
0.308000,-0.07336523
0.312000,-0.07974482
0.316000,-0.07017544
0.320000,-0.05741627
0.324000,-0.03987241
0.328000,-0.03987241
0.332000,-0.03668262
0.336000,-0.02392344
0.340000,-0.01116427
0.344000,-0.00956938
0.348000,-0.03349282
0.352000,-0.05103668
0.356000,-0.05901116
0.360000,-0.05103668
0.364000,-0.02870813
0.368000,-0.00956938
0.372000,-0.00637959
0.376000,-0.02073365
0.380000,-0.02711324
0.384000,-0.02073365
0.388000,-0.00956938
0.392000,-0.00318979
0.396000,-0.00159490
0.400000,0.00478469
0.404000,0.00478469
0.408000,0.01435407
0.412000,0.02073365
0.416000,0.01913876
0.420000,0.01594896
0.424000,0.02870813
0.428000,0.04146730
0.432000,0.03987241
0.436000,0.02711324
0.440000,0.00956938
0.444000,0.00159490
0.448000,-0.01594896
0.452000,-0.04625199
0.456000,-0.05582137
0.460000,-0.05901116
0.464000,-0.04625199
0.468000,-0.02551834
0.472000,-0.01754386
0.476000,-0.02392344
0.480000,-0.05263158
0.484000,-0.07177033
0.488000,-0.06858054
0.492000,-0.05422648
0.496000,-0.03349282
0.500000,-0.01435407
0.504000,-0.00159490
0.508000,0.01754386
0.512000,0.02711324
