time,amplitude,sr,128.0
0.000000,-0.32268371
0.007812,-0.31629393
0.015625,-0.34824281
0.023438,-0.28434505
0.031250,-0.17571885
0.039062,-0.09265176
0.046875,-0.08626198
0.054688,-0.07987220
0.062500,-0.08626198
0.070312,-0.07987220
0.078125,-0.07987220
0.085938,-0.07348243
0.093750,-0.07348243
0.101562,-0.07348243
0.109375,-0.06070288
0.117188,-0.06709265
0.125000,-0.06070288
0.132812,-0.06070288
0.140625,-0.06070288
0.148438,-0.05431310
0.156250,-0.06070288
0.164062,-0.03514377
0.171875,-0.02875399
0.179688,-0.03514377
0.187500,-0.02875399
0.195312,-0.02875399
0.203125,-0.02875399
0.210938,-0.01597444
0.218750,-0.00319489
0.226562,0.00319489
0.234375,0.00958466
0.242188,0.01597444
0.250000,0.04153355
0.257812,0.07987220
0.265625,0.08626198
0.273438,0.10543131
0.281250,0.12460064
0.289062,0.15015974
0.296875,0.17571885
0.304688,0.18210863
0.312500,0.19488818
0.320312,0.19488818
0.328125,0.18210863
0.335938,0.16293930
0.343750,0.11821086
0.351562,0.07987220
0.359375,0.04153355
0.367188,-0.01597444
0.375000,-0.03514377
0.382812,-0.07348243
0.390625,-0.09265176
0.398438,-0.11821086
0.406250,-0.10543131
0.414062,-0.09904153
0.421875,-0.11821086
0.429688,-0.12460064
0.437500,-0.12460064
0.445312,-0.11821086
0.453125,-0.13099042
0.460938,-0.12460064
0.468750,-0.11182109
0.476562,-0.11821086
0.484375,-0.11182109
0.492188,-0.11182109
0.500000,-0.10543131
0.507812,-0.09265176
0.515625,-0.11821086
0.523438,-0.09904153
0.531250,-0.08626198
0.539062,-0.08626198
0.546875,-0.07987220
0.554688,-0.07348243
0.562500,-0.07987220
0.570312,-0.08626198
0.578125,-0.09265176
0.585938,-0.07348243
0.593750,-0.08626198
0.601562,-0.08626198
0.609375,-0.07987220
0.617188,-0.08626198
0.625000,-0.08626198
0.632812,-0.09265176
0.640625,-0.08626198
0.648438,-0.08626198
0.656250,-0.09265176
0.664062,-0.08626198
0.671875,-0.09265176
0.679688,-0.08626198
0.687500,-0.07987220
0.695312,-0.09265176
0.703125,-0.09904153
0.710938,-0.08626198
0.718750,-0.09904153
0.726562,-0.09904153
0.734375,-0.09265176
0.742188,-0.08626198
0.750000,-0.09265176
0.757812,-0.09265176
0.765625,-0.09904153
0.773438,-0.07987220
0.781250,-0.09265176
0.789062,-0.07987220
0.796875,-0.08626198
0.804688,-0.08626198
0.812500,-0.08626198
0.820312,-0.08626198
0.828125,-0.09265176
0.835938,-0.08626198
0.843750,-0.08626198
0.851562,-0.07987220
0.859375,-0.07987220
0.867188,-0.09265176
0.875000,-0.07987220
0.882812,-0.07987220
0.890625,-0.09265176
0.898438,-0.08626198
0.906250,-0.07987220
0.914062,-0.07987220
0.921875,-0.07348243
0.929688,-0.07987220
0.937500,-0.08626198
0.945312,-0.07348243
0.953125,-0.08626198
0.960938,-0.07348243
0.968750,-0.07348243
0.976562,-0.08626198
0.984375,-0.07348243
0.992188,-0.08626198
1.000000,-0.06709265
1.007812,-0.06709265
1.015625,-0.07987220
1.023438,-0.07987220
1.031250,-0.07348243
1.039062,-0.07348243
1.046875,-0.07348243
1.054688,-0.07987220
1.062500,-0.06709265
1.070312,-0.06709265
1.078125,-0.07987220
1.085938,-0.07987220
1.093750,-0.04792332
1.101562,-0.05431310
1.109375,-0.06070288
1.117188,-0.06709265
1.125000,-0.06070288
1.132812,-0.06070288
1.140625,-0.06709265
1.148438,-0.06070288
1.156250,-0.06070288
1.164062,-0.06070288
1.171875,-0.05431310
1.179688,-0.06709265
1.187500,-0.06709265
1.195312,-0.06709265
1.203125,-0.07348243
1.210938,-0.06709265
1.218750,-0.06709265
1.226562,-0.06709265
1.234375,-0.05431310
1.242188,-0.08626198
