time,amplitude,sr,250.0
0.000000,-0.04926108
0.004000,-0.03694581
0.008000,-0.03201970
0.012000,-0.03448276
0.016000,-0.02955665
0.020000,-0.03201970
0.024000,-0.02709360
0.028000,-0.03694581
0.032000,-0.04926108
0.036000,-0.04433498
0.040000,-0.03694581
0.044000,-0.02463054
0.048000,-0.02216749
0.052000,-0.00738916
0.056000,-0.01724138
0.060000,-0.01231527
0.064000,-0.01970443
0.068000,-0.01477833
0.072000,-0.00492611
0.076000,0.01724138
0.080000,0.05665025
0.084000,0.12561576
0.088000,0.21674877
0.092000,0.32266010
0.096000,0.36699507
0.100000,0.37684729
0.104000,0.41871921
0.108000,0.46798030
0.112000,0.48768473
0.116000,0.38669951
0.120000,0.16256158
0.124000,-0.10098522
0.128000,-0.26847291
0.132000,-0.30541872
0.136000,-0.23399015
0.140000,-0.15763547
0.144000,-0.09852217
0.148000,-0.06650246
0.152000,-0.06650246
0.156000,-0.06650246
0.160000,-0.06650246
0.164000,-0.08620690
0.168000,-0.08866995
0.172000,-0.08374384
0.176000,-0.09113300
0.180000,-0.07881773
0.184000,-0.06157635
0.188000,-0.07389163
0.192000,-0.07635468
0.196000,-0.08374384
0.200000,-0.08620690
0.204000,-0.08620690
0.208000,-0.08128079
0.212000,-0.07389163
0.216000,-0.07142857
0.220000,-0.06896552
0.224000,-0.07881773
0.228000,-0.09113300
0.232000,-0.08866995
0.236000,-0.09113300
0.240000,-0.08128079
0.244000,-0.08128079
0.248000,-0.06896552
0.252000,-0.06650246
0.256000,-0.06403941
0.260000,-0.06896552
0.264000,-0.06896552
0.268000,-0.07142857
0.272000,-0.07635468
0.276000,-0.05418719
0.280000,-0.05665025
0.284000,-0.04926108
0.288000,-0.05418719
0.292000,-0.05418719
0.296000,-0.04433498
0.300000,-0.04926108
0.304000,-0.04433498
0.308000,-0.03448276
0.312000,-0.03940887
0.316000,-0.01970443
0.320000,-0.01477833
0.324000,-0.01970443
0.328000,-0.01724138
0.332000,-0.02463054
0.336000,-0.01724138
0.340000,-0.00985222
0.344000,-0.00492611
