time,amplitude,sr,360.0
0.000000,0.70638909
0.002778,0.70638909
0.005556,0.70638909
0.008333,0.70638909
0.011111,0.70638909
0.013889,0.70638909
0.016667,0.70638909
0.019444,0.70638909
0.022222,0.70854271
0.025000,0.70854271
0.027778,0.70782484
0.030556,0.70710696
0.033333,0.70495334
0.036111,0.70495334
0.038889,0.70710696
0.041667,0.70782484
0.044444,0.70926059
0.047222,0.70926059
0.050000,0.70997846
0.052778,0.71141421
0.055556,0.71069634
0.058333,0.70997846
0.061111,0.70854271
0.063889,0.70710696
0.066667,0.70710696
0.069444,0.70279971
0.072222,0.70279971
0.075000,0.70279971
0.077778,0.70495334
0.080556,0.70423546
0.083333,0.70710696
0.086111,0.70567121
0.088889,0.70495334
0.091667,0.70423546
0.094444,0.70279971
0.097222,0.70208184
0.100000,0.70064609
0.102778,0.69992821
0.105556,0.69777459
0.108333,0.69921034
0.111111,0.70064609
0.113889,0.70136396
0.116667,0.69992821
0.119444,0.69992821
0.122222,0.69992821
0.125000,0.69777459
0.127778,0.69849246
0.130556,0.69777459
0.133333,0.69705671
0.136111,0.69777459
0.138889,0.69562096
0.141667,0.69705671
0.144444,0.69705671
0.147222,0.69633884
0.150000,0.69562096
0.152778,0.69705671
0.155556,0.69633884
0.158333,0.69562096
0.161111,0.69562096
0.163889,0.69418521
0.166667,0.69490309
0.169444,0.69418521
0.172222,0.69562096
0.175000,0.69562096
0.177778,0.69633884
0.180556,0.69705671
0.183333,0.69705671
0.186111,0.69705671
0.188889,0.69633884
0.191667,0.69346734
0.194444,0.69562096
0.197222,0.69490309
0.200000,0.69274946
0.202778,0.69418521
0.205556,0.69274946
0.208333,0.69274946
0.211111,0.69418521
0.213889,0.69346734
0.216667,0.69490309
0.219444,0.69633884
0.222222,0.69418521
0.225000,0.69562096
0.227778,0.69490309
0.230556,0.69418521
0.233333,0.69346734
0.236111,0.69274946
0.238889,0.69274946
0.241667,0.69203159
0.244444,0.69346734
0.247222,0.69346734
0.250000,0.69346734
0.252778,0.69562096
0.255556,0.69490309
0.258333,0.69490309
0.261111,0.69418521
0.263889,0.69203159
0.266667,0.69203159
0.269444,0.69131371
0.272222,0.69274946
0.275000,0.69274946
0.277778,0.69346734
0.280556,0.69490309
0.283333,0.69418521
0.286111,0.69490309
0.288889,0.69705671
0.291667,0.69418521
0.294444,0.69418521
0.297222,0.69562096
0.300000,0.69562096
0.302778,0.69633884
0.305556,0.69777459
0.308333,0.69777459
0.311111,0.70208184
0.313889,0.70495334
0.316667,0.70567121
0.319444,0.70638909
0.322222,0.70782484
0.325000,0.70926059
0.327778,0.70854271
0.330556,0.71213209
0.333333,0.71428571
0.336111,0.71572146
0.338889,0.72002872
0.341667,0.72146447
0.344444,0.72074659
0.347222,0.72074659
0.350000,0.71931084
0.352778,0.71715721
0.355556,0.71715721
0.358333,0.71500359
0.361111,0.71284996
0.363889,0.71069634
0.366667,0.70926059
0.369444,0.70638909
0.372222,0.70567121
0.375000,0.70423546
0.377778,0.70136396
0.380556,0.69921034
0.383333,0.69849246
0.386111,0.69562096
0.388889,0.69346734
0.391667,0.69418521
0.394444,0.69203159
0.397222,0.69131371
0.400000,0.69059584
0.402778,0.68987796
0.405556,0.68987796
0.408333,0.68916009
0.411111,0.69059584
0.413889,0.69203159
0.416667,0.69203159
0.419444,0.69203159
0.422222,0.69274946
0.425000,0.69274946
0.427778,0.69274946
0.430556,0.69203159
0.433333,0.69059584
0.436111,0.68916009
0.438889,0.68987796
0.441667,0.69059584
0.444444,0.69131371
